partid,line,speaker,word
2,22,participant,it's
2,22,participant,a
2,22,participant,standing
2,22,participant,jump
2,22,participant,rather
2,22,participant,than
2,22,participant,running
2,22,participant,one
2,22,participant,so
2,22,participant,yeah
2,22,participant,so
2,22,participant,i
2,22,participant,suppose
2,22,participant,there
2,22,participant,is
2,22,participant,something
2,22,participant,in
2,22,participant,the
2,22,participant,in
2,22,participant,the
2,22,participant,takeoff
2,22,participant,is
2,22,participant,that
2,22,participant,then
2,22,participant,a
2,22,participant,takeoff
2,22,participant,is
2,22,participant,a
2,22,participant,jump
2,22,participant,i
2,22,participant,don't
2,22,participant,know
2,22,participant,now
2,22,participant,i'm
2,22,participant,just
2,22,participant,talking
2,22,participant,in
2,22,participant,circles
2,22,participant,and
2,22,participant,yeah
2,22,participant,in
2,22,participant,terms
2,22,participant,of
2,22,participant,landing
2,22,participant,i
2,22,participant,think
2,22,participant,laugh
2,22,participant,probably
2,22,participant,always
2,22,participant,land
2,22,participant,forwards
2,22,participant,i
2,22,participant,don't
2,22,participant,think
2,22,participant,you
2,22,participant,would
2,22,participant,do
2,22,participant,a
2,22,participant,kong
2,22,participant,and
2,22,participant,land
2,22,participant,backwards
2,23,interviewer,overlap
2,23,interviewer,as
2,23,interviewer,in
2,23,interviewer,you
2,23,interviewer,land
2,23,interviewer,facing
2,23,interviewer,the
2,23,interviewer,same
2,23,interviewer,direction
2,23,interviewer,you
2,23,interviewer,were
2,23,interviewer,travelling
2,23,interviewer,in
2,24,participant,yeah
2,24,participant,i
2,24,participant,mean
2,24,participant,it
2,24,participant,would
2,24,participant,be
2,24,participant,laugh
2,24,participant,i
2,24,participant,mean
2,24,participant,i'm
2,24,participant,sure
2,24,participant,there's
2,24,participant,people
2,24,participant,that
2,24,participant,do
2,24,participant,it
2,24,participant,because
2,24,participant,that's
2,24,participant,the
2,24,participant,thing
2,24,participant,now
2,24,participant,like
2,24,participant,stuff
2,24,participant,that
2,24,participant,i
2,24,participant,don't
2,24,participant,know
2,24,participant,what
2,24,participant,probably
2,24,participant,i
2,24,participant,probably
2,24,participant,started
2,24,participant,parkour
2,24,participant,a
2,24,participant,couple
2,24,participant,of
2,24,participant,years
2,24,participant,after
2,24,participant,you
2,24,participant,but
2,24,participant,i'd
2,24,participant,certainly
2,24,participant,when
2,24,participant,we
2,24,participant,started
2,24,participant,there
2,24,participant,were
2,24,participant,loads
2,24,participant,of
2,24,participant,moves
2,24,participant,that
2,24,participant,just
2,24,participant,weren't
2,24,participant,familiar
2,24,participant,to
2,24,participant,me
2,24,participant,i'd
2,24,participant,never
2,24,participant,seen
2,24,participant,anyone
2,24,participant,doing
2,24,participant,and
2,24,participant,now
2,24,participant,i'm
2,24,participant,just
2,24,participant,like
2,24,participant,whoa
2,24,participant,a
2,24,participant,lot
2,24,participant,more
2,24,participant,creativity
2,24,participant,um
2,24,participant,that's
2,24,participant,happened
2,24,participant,but
2,24,participant,yeah
2,24,participant,i
2,24,participant,think
2,24,participant,i
2,24,participant,think
2,24,participant,in
2,24,participant,general
2,24,participant,you'd
2,24,participant,it
2,24,participant,is
2,24,participant,a
2,24,participant,forward
2,24,participant,moving
2,24,participant,move
2,24,participant,laugh
2,25,interviewer,do
2,25,interviewer,you
2,25,interviewer,um
2,25,interviewer,this
2,25,interviewer,might
2,25,interviewer,be
2,25,interviewer,a
2,25,interviewer,difficult
2,25,interviewer,question
2,25,interviewer,to
2,25,interviewer,really
2,25,interviewer,know
2,25,interviewer,the
2,25,interviewer,answer
2,25,interviewer,to
2,25,interviewer,but
2,25,interviewer,is
2,25,interviewer,that
2,25,interviewer,would
2,25,interviewer,you
2,25,interviewer,say
2,25,interviewer,that's
2,25,interviewer,like
2,25,interviewer,your
2,25,interviewer,definition
2,25,interviewer,not
2,25,interviewer,definition
2,25,interviewer,exactly
2,25,interviewer,is
2,25,interviewer,that
2,25,interviewer,is
2,25,interviewer,that
2,25,interviewer,like
2,25,interviewer,a
2,25,interviewer,description
2,25,interviewer,you've
2,25,interviewer,just
2,25,interviewer,come
2,25,interviewer,up
2,25,interviewer,with
2,25,interviewer,based
2,25,interviewer,on
2,25,interviewer,your
2,25,interviewer,own
2,25,interviewer,practice
2,25,interviewer,or
2,25,interviewer,is
2,25,interviewer,that
2,25,interviewer,something
2,25,interviewer,you
2,25,interviewer,think
2,25,interviewer,maybe
2,25,interviewer,you've
2,25,interviewer,learned
2,25,interviewer,from
2,25,interviewer,somewhere
2,25,interviewer,else
2,25,interviewer,is
2,25,interviewer,that
2,25,interviewer,how
2,25,interviewer,you
2,25,interviewer,were
2,25,interviewer,taught
2,25,interviewer,the
2,25,interviewer,movement
2,26,participant,overlap
2,26,participant,what
2,26,participant,the
2,26,participant,the
2,26,participant,forward
2,26,participant,moving
2,26,participant,move
2,27,interviewer,i
2,27,interviewer,guess
2,27,interviewer,the
2,27,interviewer,kind
2,27,interviewer,of
2,27,interviewer,hands
2,27,interviewer,part
2,27,interviewer,like
2,27,interviewer,the
2,27,interviewer,bit
2,27,interviewer,that
2,27,interviewer,you
2,27,interviewer,said
2,27,interviewer,kind
2,27,interviewer,of
2,27,interviewer,makes
2,27,interviewer,it
2,27,interviewer,identifiably
2,27,interviewer,a
2,27,interviewer,kong
2,27,interviewer,did
2,27,interviewer,anyone
2,27,interviewer,ever
2,27,interviewer,explain
2,27,interviewer,that
2,27,interviewer,to
2,27,interviewer,you
2,27,interviewer,so
2,27,interviewer,this
2,27,interviewer,is
2,27,interviewer,a
2,27,interviewer,kong
2,27,interviewer,was
2,27,interviewer,it
2,27,interviewer,just
2,27,interviewer,just
2,27,interviewer,kind
2,27,interviewer,of
2,27,interviewer,something
2,27,interviewer,you
2,27,interviewer,seem
2,27,interviewer,to
2,27,interviewer,have
2,27,interviewer,picked
2,27,interviewer,up
2,27,interviewer,i
2,27,interviewer,guess
2,28,participant,hmm
2,28,participant,i
2,28,participant,think
2,28,participant,i
2,28,participant,think
2,28,participant,it
2,28,participant,was
2,28,participant,something
2,28,participant,i
2,28,participant,think
2,28,participant,it
2,28,participant,was
2,28,participant,something
2,28,participant,that
2,28,participant,was
2,28,participant,taught
2,28,participant,to
2,28,participant,me
2,28,participant,because
2,28,participant,it
2,28,participant,was
2,28,participant,something
2,28,participant,that
2,28,participant,didn't
2,28,participant,come
2,28,participant,naturally
2,28,participant,to
2,28,participant,me
2,28,participant,and
2,28,participant,this
2,28,participant,is
2,28,participant,also
2,28,participant,part
2,28,participant,of
2,28,participant,the
2,28,participant,reason
2,28,participant,that
2,28,participant,i
2,28,participant,was
2,28,participant,interested
2,28,participant,in
2,28,participant,your
2,28,participant,study
2,28,participant,is
2,28,participant,that
2,28,participant,my
2,28,participant,experiences
2,28,participant,of
2,28,participant,coaching
2,28,participant,were
2,28,participant,always
2,28,participant,that
2,28,participant,it
2,28,participant,was
2,28,participant,a
2,28,participant,move
2,28,participant,that
2,28,participant,came
2,28,participant,much
2,28,participant,more
2,28,participant,naturally
2,28,participant,to
2,28,participant,men
2,28,participant,than
2,28,participant,women
2,28,participant,and
2,28,participant,that's
2,28,participant,not
2,28,participant,true
2,28,participant,of
2,28,participant,all
2,28,participant,parkour
2,28,participant,moves
2,28,participant,so
2,28,participant,it's
2,28,participant,not
2,28,participant,just
2,28,participant,like
2,28,participant,men
2,28,participant,are
2,28,participant,sportier
2,28,participant,and
2,28,participant,you
2,28,participant,know
2,28,participant,that
2,28,participant,is
2,28,participant,something
2,28,participant,that
2,28,participant,i
2,28,participant,felt
2,28,participant,was
2,28,participant,noticeable
2,28,participant,and
2,28,participant,i
2,28,participant,suspect
2,28,participant,it's
2,28,participant,got
2,28,participant,a
2,28,participant,lot
2,28,participant,to
2,28,participant,do
2,28,participant,with
2,28,participant,arms
2,28,participant,you
2,28,participant,know
2,28,participant,upper
2,28,participant,body
2,28,participant,strength
2,28,participant,and
2,28,participant,women
2,28,participant,tends
2,28,participant,to
2,28,participant,be
2,28,participant,less
2,28,participant,defined
2,28,participant,so
2,28,participant,when
2,28,participant,beginners
2,28,participant,come
2,28,participant,with
2,28,participant,very
2,28,participant,little
2,28,participant,sporting
2,28,participant,kind
2,28,participant,of
2,28,participant,experience
2,28,participant,in
2,28,participant,that
2,28,participant,area
2,28,participant,they
2,28,participant,you
2,28,participant,know
2,28,participant,and
2,28,participant,most
2,28,participant,female
2,28,participant,sports
2,28,participant,as
2,28,participant,well
2,28,participant,don't
2,28,participant,don't
2,28,participant,require
2,28,participant,you
2,28,participant,to
2,28,participant,to
2,28,participant,put
2,28,participant,weight
2,28,participant,on
2,28,participant,your
2,28,participant,on
2,28,participant,your
2,28,participant,arms
2,28,participant,in
2,28,participant,that
2,28,participant,way
2,28,participant,and
2,28,participant,so
2,28,participant,i
2,28,participant,think
2,28,participant,it
2,28,participant,was
2,28,participant,taught
2,28,participant,to
2,28,participant,me
2,28,participant,i
2,28,participant,can
2,28,participant,sort
2,28,participant,of
2,28,participant,i
2,28,participant,can
2,28,participant,picture
2,28,participant,a
2,28,participant,time
2,28,participant,i
2,28,participant,can
2,28,participant,picture
2,28,participant,a
2,28,participant,time
2,28,participant,when
2,28,participant,i
2,28,participant,don't
2,28,participant,know
2,28,participant,if
2,28,participant,it's
2,28,participant,when
2,28,participant,i
2,28,participant,first
2,28,participant,did
2,28,participant,it
2,28,participant,or
2,28,participant,when
2,28,participant,i
2,28,participant,did
2,28,participant,it
2,28,participant,well
2,28,participant,or
2,28,participant,something
2,28,participant,where
2,28,participant,i
2,28,participant,remember
2,28,participant,being
2,28,participant,like
2,28,participant,yeah
2,28,participant,i've
2,28,participant,got
2,28,participant,it
2,28,participant,laugh
2,28,participant,and
2,28,participant,it
2,28,participant,was
2,28,participant,a
2,28,participant,one
2,28,participant,of
2,28,participant,those
2,28,participant,um
2,28,participant,interestingly
2,28,participant,a
2,28,participant,wobbly
2,28,participant,thing
2,28,participant,but
2,28,participant,one
2,28,participant,of
2,28,participant,those
2,28,participant,wobbly
2,28,participant,children's
2,28,participant,toy
2,28,participant,things
2,28,participant,in
2,28,participant,a
2,28,participant,children's
2,28,participant,playground
2,28,participant,that's
2,28,participant,like
2,28,participant,it's
2,28,participant,on
2,28,participant,a
2,28,participant,giant
2,28,participant,spring
2,28,participant,and
2,28,participant,they
2,28,participant,sit
2,28,participant,on
2,28,participant,it
2,28,participant,and
2,28,participant,it
2,28,participant,kind
2,28,participant,of
2,28,participant,moves
2,28,participant,but
2,28,participant,it
2,28,participant,was
2,28,participant,kind
2,28,participant,of
2,28,participant,broken
2,28,participant,and
2,28,participant,it
2,28,participant,didn't
2,28,participant,move
2,28,participant,very
2,28,participant,much
2,28,participant,and
2,28,participant,it
2,28,participant,was
2,28,participant,quite
2,28,participant,low
2,28,participant,down
2,28,participant,and
2,28,participant,i
2,28,participant,remember
2,28,participant,it
2,28,participant,being
2,28,participant,difficult
2,28,participant,to
2,28,participant,basically
2,28,participant,to
2,28,participant,trust
2,28,participant,trust
2,28,participant,that
2,28,participant,my
2,28,participant,arms
2,28,participant,could
2,28,participant,take
2,28,participant,my
2,28,participant,weight
2,28,participant,fully
2,28,participant,and
2,28,participant,and
2,28,participant,it's
2,28,participant,something
2,28,participant,that
2,28,participant,has
2,28,participant,something
2,28,participant,to
2,28,participant,do
2,28,participant,with
2,28,participant,putting
2,28,participant,the
2,28,participant,putting
2,28,participant,your
2,28,participant,chest
2,28,participant,and
2,28,participant,your
2,28,participant,head
2,28,participant,forward
2,28,participant,first
2,28,participant,as
2,28,participant,your
2,28,participant,hands
2,28,participant,go
2,28,participant,down
2,28,participant,your
2,28,participant,head
2,28,participant,comes
2,28,participant,forward
2,28,participant,and
2,28,participant,i
2,28,participant,think
2,28,participant,that
2,28,participant,feels
2,28,participant,quite
2,28,participant,vulnerable
2,28,participant,so
2,28,participant,so
2,28,participant,yeah
2,28,participant,i
2,28,participant,i
2,28,participant,think
2,28,participant,i
2,28,participant,probably
2,28,participant,saw
2,28,participant,people
2,28,participant,doing
2,28,participant,the
2,28,participant,move
2,28,participant,was
2,28,participant,aware
2,28,participant,that
2,28,participant,it
2,28,participant,was
2,28,participant,something
2,28,participant,that
2,28,participant,was
2,28,participant,a
2,28,participant,move
2,28,participant,people
2,28,participant,were
2,28,participant,doing
2,28,participant,and
2,28,participant,then
2,28,participant,asked
2,28,participant,to
2,28,participant,learn
2,28,participant,it
2,28,participant,but
2,28,participant,also
2,28,participant,you
2,28,participant,know
2,28,participant,i
2,28,participant,was
2,28,participant,going
2,28,participant,to
2,28,participant,quite
2,28,participant,a
2,28,participant,lot
2,28,participant,of
2,28,participant,classes
2,28,participant,at
2,28,participant,the
2,28,participant,time
2,28,participant,and
2,28,participant,and
2,28,participant,the
2,28,participant,terminology
2,28,participant,was
2,28,participant,getting
2,28,participant,used
2,28,participant,and
2,28,participant,as
2,28,participant,a
2,28,participant,way
2,28,participant,of
2,28,participant,describing
2,28,participant,how
2,28,participant,we
2,28,participant,were
2,28,participant,going
2,28,participant,to
2,28,participant,move
